uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QV56-2000,MA,Celtic Civilisation/Theology & Religious Studies,80,21437.5,24375,29625,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_Celtic_Civilisation_Joint_Honours_Q501-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QR53-2034,MA,Celtic Civilisation/italian,100,21050,24000,29050,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,Yes,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons__Italian_joint_R310-2034H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QVN1-2000,MA,Celtic Civilistion/History,110,21318.18181818182,24363.636363636364,30045.454545454544,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons_Celtic_Civilisation_Joint_Q501-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,Q504-2000,MA,Celtic Studies,70,21500,24000,29500,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_Celtic_Studies_Single_Honours_Q507-2000.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QVM6-2000,MA,Celtic Studies/ Theology & Religious Studies,80,21437.5,24375,29625,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Celtic_Studies__JOINT_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RQ75-2000,MA,Celtic Studies/Central & East European Studies,100,21050,24000,29050,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Celtic_Studies__JOINT_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QQ3N-2000,MA,Celtic Studies/English Language,80,21250,23812.5,28812.5,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons_English_Language_Q310-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QQ3M-2000,MA,Celtic Studies/English Literature,100,21950,24600,29950,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Eng_Lit_Joint_Prog_Q320-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QRM1-2034,MA,Celtic Studies/French,90,21388.88888888889,24222.222222222223,29166.666666666668,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,Yes,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons_French__joint_R120-2034H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QV51-2000,MA,Celtic Studies/History,110,21318.18181818182,24363.636363636364,30045.454545454544,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_History_joint_V100-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticcivilisation/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,GQC5-2000,MA,Celtic Studies/Mathematics,90,21833.333333333332,25222.222222222223,30166.666666666668,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Celtic_Studies__JOINT_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QW53-2000,MA,Celtic Studies/Music,80,21312.5,24000,29437.5,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Celtic_Studies__JOINT_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QVM5-2000,MA,Celtic Studies/Philosophy,85,21500,23911.764705882353,29235.29411764706,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Celtic_Studies__JOINT_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,CQ85-2000,MA,Celtic Studies/Psychology,85,21941.17647058823,24264.70588235294,29411.764705882353,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_Celtic_Studies_Joint_Honours_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/psychology/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QVM2-2000,MA,Celtic Studies/Scottish History,110,21318.18181818182,24363.636363636364,30045.454545454544,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_Celtic_Studies_Joint_Honours_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,QQ25-2000,MA,Celtic Studies/Scottish Literature,100,21950,24600,29950,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_Celtic_Studies_Joint_Honours_Q507-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/celticstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,R900-2308,MA,Central & East European Studies,30,20000,24000,28000,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/Programme_Specification_CEES_R900A-2308_(2).pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,R900A-2308,MA(SocSci),Central & East European Studies with Quantitative Methods,50,23200,27200,30000,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,https://www.gla.ac.uk/undergraduate/degrees/quantitativemethods/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2017/Programme_Specification_CEES_R900A-2308_(2).pdf,https://www.gla.ac.uk/undergraduate/degrees/quantitativemethods/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RL71-2308,MA(SocSci),Central & East European Studies/Business Economics,55,23636.363636363636,26727.272727272728,31636.363636363636,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Existing_Bus_Economics_(Joint)Programme_Spec_L112-2308h.pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RQ78-2000,MA,Central & East European Studies/Classics,80,20625,24312.5,28937.5,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Joint_hons_Classics_Q820-2000H[1].pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RG75-2000,MA,Central & East European Studies/Digital Media & Information Studies,80,27500,34000,37375,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/digitalmedia/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/DMISProgrammeSpecification_Joint_Hons_G503-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/digitalmedia/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RV83-2308,MA(SocSci),Central & East European Studies/Economic & Social History,70,20571.428571428572,24571.428571428572,29714.285714285714,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_(Social_Sciences)_Honours_Economic_and_Social_History_HALF_V300-2308H.pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RL81-2308,MA(SocSci),Central & East European Studies/Economics,55,23636.363636363636,26727.272727272728,31636.363636363636,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA(SocSci)_Hons_Economics_(Joint)_L150-2308H_(1).pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RQ7J-2000,MA,Central & East European Studies/English Literature,60,21500,25000,29500,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/Eng_Lit_Joint_Prog_Q320-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RL77-2308,MA(SocSci),Central & East European Studies/Geography,40,21750,25000,28750,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons_Geography_Half_L702-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RR72-2034,MA,Central & East European Studies/German,30,20000,24000,28000,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,Yes,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/german/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons_German_joint_R220-2034H.pdf,http://www.gla.ac.uk/undergraduate/degrees/german/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RV7C-2000,MA,Central & East European Studies/History,70,20571.428571428572,24571.428571428572,29714.285714285714,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/history/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Single_Hons_History_V100-2000_2012[1].pdf,http://www.gla.ac.uk/undergraduate/degrees/history/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RVP3-2000,MA,Central & East European Studies/History of Art,80,20625,24312.5,28937.5,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/historyofart/,https://www.gla.ac.uk/myglasgow/registry/finance/,https://www.gla.ac.uk/t4/progspecs/files/2018/MA_History_of_Art_Joint_Honours_V350-2000H.pdf,http://www.gla.ac.uk/undergraduate/degrees/historyofart/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RR73-2034,MA,Central & East European Studies/Italian,30,20000,24000,28000,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,Yes,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/italian/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons__Italian_joint_R310-2034H.pdf,http://www.gla.ac.uk/undergraduate/degrees/italian/,University of Glasgow
"University Avenue, Glasgow, G12 8QQ",10007794,University of Glasgow,RVT5-2308,MA(SocSci),Central & East European Studies/Philosophy,45,20500,23833.333333333332,28000,This University does not provide TEF Data.,This University does not provide TEF Data.,This University does not provide TEF Data.,No,Yes,No,No,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,https://www.gla.ac.uk/myglasgow/registry/finance/,http://www.gla.ac.uk/t4/progspecs/files/2016/MA_Hons_Philosophy_(Joint)_A1HV700H.pdf,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,University of Glasgow
