url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-economics-msci,Mathematics with Economics MSci,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Physics, Statistics, Chemistry, Computer Science, Biology, Economics, English Language, English Literature preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-modern-languages-msci,Mathematics with Modern Languages MSci,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics, Statistics and any Modern Foreign Language that is not mother-tongue preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics, Statistics and any Modern Foreign Language that is not mother-tongue preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-management-studies-msci,Mathematics with Management Studies MSci,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Accounting, Biology, Business/Business Management/Business Studies, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Accounting, Biology, Business/Business Management/Business Studies, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-mathematical-physics-msci,Mathematics with Mathematical Physics MSci,,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics and A in Physics, or A*AA with A*A in Mathematics and Further Mathematics and A in Physics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in higher level Mathematics and 6 in higher level Physics, or 39 overall with 19 in three higher level subjects including 7 in higher level Mathematics, 6 in higher level Physics plus a grade 2 in any STEP paper/distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/medical-innovation-and-enterprise-msci,MSci,Medical Innovation and Enterprise,AAA,"Biology and either Chemistry, Mathematics or Physics required.",38,"A total of 18 points in three higher level subjects including 6 in Biology and either Mathematics, Physics or Chemistry, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/medical-physics-msci,MSci,Medical Physics,A*AA,"Mathematics and Physics required. A* must be in one of the required subjects. Biology, Chemistry and Further Mathematics preferred.",39,"A total of 19 points in three higher level subjects including Mathematics and Physics, with no higher level score below 5. Higher Level 7, 6 required in Mathematics and Physics in any order. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Economics preferred as third higher level subject, but not essential."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/msci-natural-sciences,,Find your course,,,,
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/pharmacology-msci,macology MSci,Phar,AAB,"Chemistry required plus one from Biology, Life and Health Sciences, Mathematics or Physics.",36,"A total of 17 points in three higher level subjects including Chemistry and one subject from Biology, Mathematics or Physics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/physics-msci,MSci,Physics,A*AA,A*A in Mathematics and Physics required (in any order).,39,"A total of 19 points in three higher level subjects including grade 7 and grade 6 in Mathematics and Physics, in any order, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/theoretical-physics-msci,MSci,Theoretical Physics,A*AA,A*A in Mathematics and Physics required (in any order).,39,"A total of 19 points in three higher level subjects including grade 7, 6 in Mathematics and Physics, in any order, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/psychology-and-language-sciences-msci,MSci,Psychology and Language Sciences,A*AA,"To include one subject from Biology, Chemistry, Mathematics, Physics or Psychology.",39,"A total of 19 points in three higher level subjects to include grade 6 in one subject from Biology, Chemistry, Mathematics, Physics or Psychology, with no higher level score below 5. If Mathematics is offered at higher level, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation'."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/psychology-msci,MSci,Psychology,A*AA,"To include A*A from two of the following subjects: Biology, Chemistry, Mathematics, Physics and Psychology.",39,"A total of 19 points in three higher level subjects to include grade 7 and grade 6 in two subjects from Biology, Chemistry, Mathematics, Physics and Psychology."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/statistical-science-international-programme-msci,MSci,Statistical Science (International Programme),A*AA,"A* in Mathematics required. Further Mathematics preferred. If you are studying both then the A* can be in either subject. Other preferred subjects include Chemistry, Economics, Physics and Statistics.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Further Mathematics, Chemistry, Economics, Physics and Statistics preferred."
