ukprn,kiscourseid,university_name,title,degree_type,median_salary,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req,url,provaddress,placement_year,year_abroad,foundation_year_available,offer_rate
10007158,137,University of Southampton,Film and English,BA,25500,ABB,"Offers typically exclude General Studies and Critical Thinking. Essay writing subjects include: English Literature, English Language and Literature, History, Philosophy, Film Studies, Law, Geography, Politics, Classical Civilisation and Religious Studies, Criminology, Psychology,  Sociology, Modern European Foreign Languages, Drama and Theatre Studies.",32,"Pass, with 32 points overall with 16 points at Higher Level, including 5 at Higher Level in an essay writing subject*",https://www.southampton.ac.uk/courses/film-english-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,Yes,No,NA
10007158,15,University of Southampton,Geology,BSc,28000,ABB,"Preferred Science Subjects are Biology, Chemistry, Physics, Maths and Geology.",32,"Pass, with 32 points overall with 16 points at Higher Level, including 5 in two Higher Level acceptable/preferred science subjects.",https://www.southampton.ac.uk/courses/geology-degree-bsc,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,16,University of Southampton,Geology,MSci,28000,AAB,"Preferred Science Subjects are Biology, Chemistry, Physics, Maths and Geology.",34,"Pass, with 34 points overall with 17 points at Higher Level, including 6 and 5 in two Higher Level acceptable/preferred science subjects.",https://www.southampton.ac.uk/courses/geology-degree-msci,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,162,University of Southampton,History,BA,28000,AAB,"Offers typically exclude General Studies and Critical Thinking.  *Essay writing subjects include History, English, Philosophy, Politics, Law, Criminology, Sociology, Geography, Religious Studies, Classical Civilisation, Latin or other humanities based essay writing subjects.",34,"Pass, with 34 points overall with 17 points at Higher Level, including 5 at Higher Level in History or an essay writing subject*",https://www.southampton.ac.uk/courses/history-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,163,University of Southampton,Archaeology,BA,23000,ABB,Offers typically exclude General Studies and Critical Thinking.,30,"Pass, wither overall score of 30 points with 15 points at Higher Level",https://www.southampton.ac.uk/courses/archaeology-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,164,University of Southampton,Philosophy,BA,25000,ABB,Offers typically exclude General Studies and Critical Thinking.,32,"Pass, with 32 points overall with 16 points at Higher Level",https://www.southampton.ac.uk/courses/philosophy-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,Yes,No,NA
10007158,166,University of Southampton,Modern History and Politics,BA,28000,AAB,"Offers typically exclude General Studies and Critical Thinking.  *Essay writing subjects include History, English, Philosophy, Politics, Law, Criminology, Sociology, Geography, Religious Studies, Classical Civilisation, Latin or other humanities based essay writing subjects.",34,"Pass, with 34 points overall with 17 points at Higher Level, including 5 at Higher Level in an essay writing subject*",https://www.southampton.ac.uk/courses/modern-history-politics-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,168,University of Southampton,Philosophy and Economics,BA,31500,ABB,Offers typically exclude General Studies and Critical Thinking.,34,"Pass, with 32 points overall with 16 points at Higher Level, including 5 points at Higher Level Mathematics (Analysis and Approaches or Applications and Interpretation)",https://www.southampton.ac.uk/courses/economics-philosophy-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",Yes,Yes,No,NA
10007158,169,University of Southampton,Philosophy and Politics,BA,28000,ABB,Offers typically exclude General Studies and Critical Thinking.,32,"Pass, with 32 points overall with 16 points at Higher Level",https://www.southampton.ac.uk/courses/philosophy-politics-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,172,University of Southampton,Philosophy and History,BA,28000,ABB,"Offers typically exclude General Studies and Critical Thinking. *Related subject includes subjects such as English, Philosophy, Religious Studies or Classical Civilisation or other humanities based essay writing subjects.  Students applying without History will need to make a case in their personal statement.",32,"Pass, with 32 points overall with 16 points at Higher Level, including 5 at Higher Level in essay writing subject*",https://www.southampton.ac.uk/courses/philosophy-history-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,173,University of Southampton,Music,BA,22500,ABB,"Offers typically exclude General Studies and Critical Thinking. *Equivalence to grade 8 is ascertained via audition. This can be done in person or by sending a video. We welcome students onto our programmes who are not at this level if their interests focus on other areas, such as composition, music technology and/or music history and ethnomusicology. We do not accept Music Technology as meeting our Music subject requirement. We can accept a pass in Grade 5 Music Theory where Music is not studied as an accepted Level 3 qualification. This applies to all BTEC Music courses and similar including UAL and Rockschool. We recognise Music practical and theory exams from ABRSM, Trinity, Rockschool and LCM. Specific offer is ascertained at interview.",32,"Pass, with 32 to 30 points overall with 16 to 15 points at Higher Level, including 5 at Higher Level in Music and Grade 8 Music Practical or demonstrated equivalent standard*",https://www.southampton.ac.uk/courses/music-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,175,University of Southampton,Film and History,BA,28000,ABB,"Offers typically exclude General Studies and Critical Thinking. Essay writing subjects include: English Literature, English Language and Literature, History, Philosophy, Film Studies, Law, Geography, Politics, Classical Civilisation and Religious Studies, Criminology, Psychology,  Sociology, Modern European Foreign Languages, Drama and Theatre Studies.",32,"Pass, with 32 points overall with 16 points at Higher Level, including 5 at Higher Level in an essay writing subject*",https://www.southampton.ac.uk/courses/film-history-degree-ba,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,188,University of Southampton,Civil Engineering,BEng,30000,AAA,Offers typically exclude General Studies and Critical Thinking.  A pass in the science Practical is required where it is separately endorsed. Applicants who have not studied the required subjects can apply for the,36,"Pass, with 36 points overall with 18 points required at Higher Level, including 6 at Higher Level in Mathematics (Analysis and Approaches) or 7 at Higher Level in Mathematics (Applications and Interpretation)",https://www.southampton.ac.uk/courses/civil-engineering-degree-beng,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,190,University of Southampton,Civil Engineering,MEng,30000,A*AA,Offers typically exclude General Studies and Critical Thinking.  A pass in the science Practical is required where it is separately endorsed. Applicants who have not studied the required subjects can apply for the,38,"Pass, with 38 points overall with 19 points required at Higher Level, including 6 at Higher Level in Mathematics (Analysis and Approaches) or 7 at Higher Level in Mathematics (Applications and Interpretation)",https://www.southampton.ac.uk/courses/civil-engineering-degree-meng,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,193,University of Southampton,Mechanical Engineering,BEng,30000,A*AA,A pass in the science Practical is required where it is separately endorsed. Offers typically exclude General Studies and Critical Thinking. Applicants who have not studied mathematics and/or physics at A-level can apply for the,38,"Pass, with 38 points overall with 19 points required at Higher Level, including 6 at Higher Level in Physics and 6 at Higher Level in Mathematics (Analysis and Approaches) or 7 at Higher Level in Mathematics (Applications and Interpretation)",https://www.southampton.ac.uk/courses/mechanical-engineering-degree-beng,"University Rd, Southampton SO17 1BJ, United Kingdom",No,No,No,NA
10007158,194,University of Southampton,Mechanical Engineering,MEng,30000,A*AA,A pass in the science Practical is required where it is separately endorsed. Offers typically exclude General Studies and Critical Thinking. Applicants who have not studied mathematics and/or physics at A-level can apply for the,38,"Pass, with 38 points overall with 19 points required at Higher Level, including 6 at Higher Level in Physics and 6 at Higher Level in Mathematics (Analysis and Approaches) or 7 at Higher Level in Mathematics (Applications and Interpretation)",https://www.southampton.ac.uk/courses/mechanical-engineering-degree-meng,"University Rd, Southampton SO17 1BJ, United Kingdom",Yes,No,No,NA
10007158,195,University of Southampton,Mechanical Engineering / Automotive Engineering,MEng,31500,A*AA,A pass in the science Practical is required where it is separately endorsed. Offers typically exclude General Studies and Critical Thinking. Applicants who have not studied mathematics and/or physics at A-level can apply for the,38,"Pass, with 38 points overall with 19 points required at Higher Level, including 6 at Higher Level in Physics and 6 at Higher Level in Mathematics (Analysis and Approaches) or 7 at Higher Level in Mathematics (Applications and Interpretation)",https://www.southampton.ac.uk/courses/mechanical-engineering-automotive-engineering-degree-meng,"University Rd, Southampton SO17 1BJ, United Kingdom",Yes,No,No,NA
